seqId,BLASTN,CLARK,KRAKEN,MetaPhlAn,TIPP
M_abscessus_MiSeq.933257,36809,36809,0,36809,0
M_abscessus_MiSeq.933729,36809,36809,0,1198627,0
M_abscessus_MiSeq.934449,36809,36809,0,36809,0
M_abscessus_MiSeq.935230,36809,36809,0,36809,0
M_abscessus_MiSeq.93684,36809,36809,0,36809,0
M_abscessus_MiSeq.939052,36809,36809,0,36809,0
M_abscessus_MiSeq.939457,36809,36809,0,36809,0
M_abscessus_MiSeq.939632,36809,36809,0,36809,0
M_abscessus_MiSeq.941418,36809,36809,0,36809,0
M_abscessus_MiSeq.9416,36809,36809,0,36809,0
M_abscessus_MiSeq.942625,36809,36809,0,36809,0
M_abscessus_MiSeq.942761,36809,36809,0,36809,0
M_abscessus_MiSeq.94330,36809,36809,0,36809,0
M_abscessus_MiSeq.943868,0,0,0,0,0
M_abscessus_MiSeq.94580,36809,36809,0,36809,0
M_abscessus_MiSeq.946817,0,0,0,0,0
M_abscessus_MiSeq.947808,36809,36809,0,36809,0
M_abscessus_MiSeq.948568,36809,36809,0,36809,0
M_abscessus_MiSeq.950278,36809,36809,0,1198627,0
M_abscessus_MiSeq.951461,36809,36809,0,36809,0
M_abscessus_MiSeq.952746,36809,36809,0,36809,0
M_abscessus_MiSeq.953678,36809,36809,0,36809,0
M_abscessus_MiSeq.954031,36809,36809,0,36809,0
M_abscessus_MiSeq.954835,36809,36809,0,36809,0
M_abscessus_MiSeq.955081,36809,36809,0,36809,0
M_abscessus_MiSeq.958288,36809,36809,0,1198627,0
M_abscessus_MiSeq.958648,36809,36809,0,36809,0
M_abscessus_MiSeq.959668,0,0,0,0,0
M_abscessus_MiSeq.961043,36809,36809,0,1198627,0
M_abscessus_MiSeq.961216,36809,36809,0,36809,0
M_abscessus_MiSeq.962155,36809,36809,36809,1198627,0
M_abscessus_MiSeq.963734,36809,36809,0,36809,0
M_abscessus_MiSeq.963985,36809,36809,0,1198627,0
M_abscessus_MiSeq.964070,0,0,0,0,0
M_abscessus_MiSeq.964330,36809,36809,0,36809,0
M_abscessus_MiSeq.964670,36809,36809,0,36809,0
M_abscessus_MiSeq.964698,0,0,0,0,0
M_abscessus_MiSeq.96621,36809,36809,0,36809,0
M_abscessus_MiSeq.966812,36809,36809,0,36809,0
M_abscessus_MiSeq.967411,36809,36809,0,36809,0
M_abscessus_MiSeq.968724,36809,36809,0,36809,0
M_abscessus_MiSeq.970129,36809,36809,0,36809,0
M_abscessus_MiSeq.970823,36809,36809,0,36809,0
M_abscessus_MiSeq.971568,36809,36809,36809,36809,0
M_abscessus_MiSeq.972313,36809,36809,0,36809,0
M_abscessus_MiSeq.973917,36809,36809,0,1198627,0
M_abscessus_MiSeq.974286,36809,36809,0,36809,0
M_abscessus_MiSeq.975155,36809,36809,0,36809,0
M_abscessus_MiSeq.97535,36809,36809,0,36809,0
M_abscessus_MiSeq.975553,36809,36809,0,36809,0
M_abscessus_MiSeq.980597,36809,36809,0,36809,0
M_abscessus_MiSeq.981212,36809,36809,0,1198627,0
M_abscessus_MiSeq.981864,36809,36809,0,36809,0
M_abscessus_MiSeq.98246,36809,36809,0,36809,0
M_abscessus_MiSeq.98374,36809,36809,0,36809,0
M_abscessus_MiSeq.985243,36809,36809,0,36809,0
M_abscessus_MiSeq.986040,36809,36809,0,36809,0
M_abscessus_MiSeq.986158,36809,36809,0,36809,0
M_abscessus_MiSeq.986214,36809,36809,0,36809,0
M_abscessus_MiSeq.986491,36809,36809,0,36809,0
M_abscessus_MiSeq.986569,36809,36809,0,36809,0
M_abscessus_MiSeq.986786,36809,36809,0,36809,0
M_abscessus_MiSeq.987107,36809,36809,0,36809,0
M_abscessus_MiSeq.98822,36809,36809,0,36809,0
M_abscessus_MiSeq.988519,36809,36809,0,36809,0
M_abscessus_MiSeq.989238,36809,36809,0,36809,0
M_abscessus_MiSeq.989424,36809,36809,0,36809,0
M_abscessus_MiSeq.989715,36809,36809,36809,36809,0
M_abscessus_MiSeq.989804,36809,36809,0,36809,0
M_abscessus_MiSeq.990090,36809,36809,0,36809,0
M_abscessus_MiSeq.991475,36809,36809,0,36809,0
M_abscessus_MiSeq.991859,36809,36809,0,1198627,0
M_abscessus_MiSeq.99206,36809,36809,0,36809,0
M_abscessus_MiSeq.992759,36809,36809,0,36809,0
M_abscessus_MiSeq.994378,36809,36809,0,36809,0
M_abscessus_MiSeq.995443,36809,36809,0,36809,0
M_abscessus_MiSeq.996070,36809,36809,0,36809,0
M_abscessus_MiSeq.996103,36809,36809,0,36809,0
M_abscessus_MiSeq.996388,36809,36809,0,36809,0
M_abscessus_MiSeq.996439,36809,36809,0,36809,0
M_abscessus_MiSeq.996634,36809,36809,0,36809,0
M_abscessus_MiSeq.997420,36809,36809,0,36809,0
M_abscessus_MiSeq.998833,36809,36809,0,36809,0
M_abscessus_MiSeq.998906,36809,36809,36809,36809,0
M_abscessus_MiSeq.999943,36809,36809,0,36809,0
P_vulgaris_MiSeq.100444,0,0,0,0,0
P_vulgaris_MiSeq.100810,0,0,0,0,0
P_vulgaris_MiSeq.102121,0,0,0,0,0
P_vulgaris_MiSeq.102831,0,0,0,0,0
P_vulgaris_MiSeq.103174,0,0,0,0,0
P_vulgaris_MiSeq.1041,0,0,0,0,0
P_vulgaris_MiSeq.106981,0,0,0,0,0
P_vulgaris_MiSeq.107434,0,0,0,0,0
P_vulgaris_MiSeq.109085,0,0,0,0,0
P_vulgaris_MiSeq.112151,0,0,0,0,0
P_vulgaris_MiSeq.112728,0,0,0,0,0
P_vulgaris_MiSeq.113422,0,0,0,0,0
P_vulgaris_MiSeq.114450,0,0,0,0,0
P_vulgaris_MiSeq.115239,584,584,0,0,0
P_vulgaris_MiSeq.115258,0,0,0,0,0
P_vulgaris_MiSeq.115782,0,0,0,0,0
P_vulgaris_MiSeq.117830,0,0,0,1266738,0
P_vulgaris_MiSeq.118168,0,0,0,0,0
P_vulgaris_MiSeq.118627,0,0,0,0,0
P_vulgaris_MiSeq.121799,0,0,0,0,0
P_vulgaris_MiSeq.122153,0,0,0,0,0
P_vulgaris_MiSeq.122462,0,0,0,0,0
P_vulgaris_MiSeq.125483,0,0,0,0,0
P_vulgaris_MiSeq.125766,0,0,0,0,0
P_vulgaris_MiSeq.125840,0,0,0,0,0
P_vulgaris_MiSeq.126236,0,0,0,0,0
P_vulgaris_MiSeq.126808,0,0,0,0,0
P_vulgaris_MiSeq.128882,0,0,0,0,0
P_vulgaris_MiSeq.129011,0,0,0,0,0
P_vulgaris_MiSeq.130661,0,0,0,0,0
P_vulgaris_MiSeq.133217,584,1266738,0,1266738,0
P_vulgaris_MiSeq.13547,0,0,0,0,0
P_vulgaris_MiSeq.135842,0,0,0,0,0
P_vulgaris_MiSeq.137430,0,0,0,0,0
P_vulgaris_MiSeq.139454,0,0,0,0,0
P_vulgaris_MiSeq.140581,0,0,0,0,0
P_vulgaris_MiSeq.140874,0,0,0,0,0
P_vulgaris_MiSeq.140925,0,0,0,0,0
P_vulgaris_MiSeq.143516,0,0,0,0,0
P_vulgaris_MiSeq.144229,0,0,0,0,0
P_vulgaris_MiSeq.145790,0,0,0,0,0
P_vulgaris_MiSeq.148212,0,0,0,0,0
P_vulgaris_MiSeq.148976,0,0,0,0,0
P_vulgaris_MiSeq.150145,0,0,0,0,0
P_vulgaris_MiSeq.150647,0,0,0,0,0
P_vulgaris_MiSeq.15151,0,0,0,0,0
P_vulgaris_MiSeq.151587,0,0,0,0,0
P_vulgaris_MiSeq.151660,0,0,0,0,0
P_vulgaris_MiSeq.152500,0,0,0,0,0
P_vulgaris_MiSeq.153200,0,0,0,1129794,0
P_vulgaris_MiSeq.1556,1491,929506,0,0,0
P_vulgaris_MiSeq.156809,0,0,0,0,0
P_vulgaris_MiSeq.157159,0,0,0,0,0
P_vulgaris_MiSeq.159160,0,0,0,0,0
P_vulgaris_MiSeq.163222,584,584,0,529507,0
P_vulgaris_MiSeq.163839,584,584,210425,0,0
P_vulgaris_MiSeq.164738,0,0,0,0,0
P_vulgaris_MiSeq.165791,0,0,0,0,0
P_vulgaris_MiSeq.1661,584,529507,0,0,0
P_vulgaris_MiSeq.167037,0,0,0,0,0
P_vulgaris_MiSeq.169041,0,0,0,0,0
P_vulgaris_MiSeq.169149,0,0,0,0,0
P_vulgaris_MiSeq.169219,0,0,0,0,0
P_vulgaris_MiSeq.169383,0,0,0,0,0
P_vulgaris_MiSeq.169904,0,0,0,0,0
P_vulgaris_MiSeq.170010,0,0,0,0,0
P_vulgaris_MiSeq.171130,0,0,0,0,0
P_vulgaris_MiSeq.17331,0,0,0,0,0
P_vulgaris_MiSeq.173582,0,0,0,0,0
P_vulgaris_MiSeq.174928,0,0,0,0,0
P_vulgaris_MiSeq.175666,0,0,0,0,0
P_vulgaris_MiSeq.175859,0,0,0,0,0
P_vulgaris_MiSeq.176798,0,0,0,0,0
P_vulgaris_MiSeq.177331,0,0,0,0,0
P_vulgaris_MiSeq.178519,0,0,0,0,0
P_vulgaris_MiSeq.179455,0,0,0,0,0
P_vulgaris_MiSeq.179664,0,0,0,0,0
P_vulgaris_MiSeq.180801,0,0,0,0,0
P_vulgaris_MiSeq.183128,0,0,0,0,0
P_vulgaris_MiSeq.183635,584,584,0,0,583
P_vulgaris_MiSeq.184710,584,584,0,0,0
P_vulgaris_MiSeq.184810,584,584,0,1266738,0
P_vulgaris_MiSeq.185005,0,0,0,0,0
P_vulgaris_MiSeq.18545,0,0,0,0,0
P_vulgaris_MiSeq.186940,0,0,0,0,0
P_vulgaris_MiSeq.190097,0,0,0,1443113,0
P_vulgaris_MiSeq.190941,0,0,0,0,0
P_vulgaris_MiSeq.191384,0,0,0,0,0
P_vulgaris_MiSeq.192256,0,0,0,0,0
P_vulgaris_MiSeq.193465,0,0,0,0,0
P_vulgaris_MiSeq.194361,0,0,0,0,0
P_vulgaris_MiSeq.194468,0,0,0,0,0
P_vulgaris_MiSeq.19561,0,0,0,0,0
P_vulgaris_MiSeq.19670,0,0,0,0,0
P_vulgaris_MiSeq.196750,43948,595494,0,0,0
P_vulgaris_MiSeq.197580,0,0,72273,0,0
P_vulgaris_MiSeq.197848,0,0,0,0,0
P_vulgaris_MiSeq.198489,0,0,0,0,0
P_vulgaris_MiSeq.202873,0,0,0,0,0
P_vulgaris_MiSeq.203854,0,0,0,1266738,0
P_vulgaris_MiSeq.204093,0,0,0,0,0
P_vulgaris_MiSeq.2047,0,0,0,0,0
P_vulgaris_MiSeq.205133,0,0,0,0,0
P_vulgaris_MiSeq.205837,0,0,0,0,0
P_vulgaris_MiSeq.206299,0,0,0,0,0
P_vulgaris_MiSeq.207229,0,0,0,0,0
P_vulgaris_MiSeq.207474,0,0,0,0,0
P_vulgaris_MiSeq.207558,0,0,0,0,0
P_vulgaris_MiSeq.208507,584,584,0,529507,0
P_vulgaris_MiSeq.208689,0,0,0,0,0
P_vulgaris_MiSeq.20988,0,0,0,0,0
P_vulgaris_MiSeq.21062,0,0,0,0,0
P_vulgaris_MiSeq.211168,0,0,0,0,0
P_vulgaris_MiSeq.213239,0,0,0,0,0
P_vulgaris_MiSeq.215970,0,0,0,0,0
P_vulgaris_MiSeq.216015,584,584,0,1266738,0
P_vulgaris_MiSeq.216429,584,584,0,1266738,0
P_vulgaris_MiSeq.218670,0,0,0,0,0
P_vulgaris_MiSeq.218885,0,0,0,0,0
P_vulgaris_MiSeq.219923,0,0,0,0,0
P_vulgaris_MiSeq.224375,182337,634500,0,0,0
P_vulgaris_MiSeq.22515,0,0,0,0,0
P_vulgaris_MiSeq.226266,0,0,0,0,0
P_vulgaris_MiSeq.22644,0,0,0,0,0
P_vulgaris_MiSeq.22727,0,0,0,0,0
P_vulgaris_MiSeq.227538,1116375,584,0,1266738,102862
P_vulgaris_MiSeq.22818,0,0,0,529507,0
P_vulgaris_MiSeq.230840,0,0,0,0,0
P_vulgaris_MiSeq.231290,0,0,0,0,0
P_vulgaris_MiSeq.231898,0,0,0,0,0
P_vulgaris_MiSeq.233951,0,0,0,0,0
P_vulgaris_MiSeq.234494,0,0,0,0,0
P_vulgaris_MiSeq.235166,0,0,210425,1266738,0
P_vulgaris_MiSeq.235399,0,0,0,0,0
P_vulgaris_MiSeq.236165,0,0,0,0,0
P_vulgaris_MiSeq.236989,0,0,0,0,0
P_vulgaris_MiSeq.237109,0,0,0,0,0
P_vulgaris_MiSeq.237222,0,2,0,1386967,0
P_vulgaris_MiSeq.237539,0,0,0,0,0
P_vulgaris_MiSeq.2384,0,0,0,0,0
P_vulgaris_MiSeq.238599,0,0,0,0,0
P_vulgaris_MiSeq.238993,0,0,0,0,0
P_vulgaris_MiSeq.239139,0,0,0,0,0
P_vulgaris_MiSeq.239568,0,0,0,0,0
P_vulgaris_MiSeq.240490,584,584,210425,1266738,0
P_vulgaris_MiSeq.240755,0,0,0,0,0
P_vulgaris_MiSeq.240965,0,0,0,0,0
P_vulgaris_MiSeq.241637,0,0,0,0,0
P_vulgaris_MiSeq.242059,0,0,0,0,0
P_vulgaris_MiSeq.242935,0,0,0,0,0
P_vulgaris_MiSeq.245093,0,0,0,0,0
P_vulgaris_MiSeq.247015,0,0,0,0,0
P_vulgaris_MiSeq.247308,0,0,0,0,0
P_vulgaris_MiSeq.248333,584,584,0,1266738,0
P_vulgaris_MiSeq.253484,0,0,0,0,0
P_vulgaris_MiSeq.255490,0,0,0,0,0
P_vulgaris_MiSeq.255492,584,584,0,529507,0
P_vulgaris_MiSeq.256456,0,0,0,0,0
P_vulgaris_MiSeq.25657,0,0,0,0,0
P_vulgaris_MiSeq.257135,0,0,0,0,0
P_vulgaris_MiSeq.257532,584,584,0,0,0
P_vulgaris_MiSeq.259378,630,150053,0,529507,0
P_vulgaris_MiSeq.261668,0,0,0,0,0
P_vulgaris_MiSeq.262343,0,0,0,0,0
P_vulgaris_MiSeq.262666,0,0,0,0,0
P_vulgaris_MiSeq.264820,584,584,0,1266738,584
P_vulgaris_MiSeq.26489,0,0,0,0,0
P_vulgaris_MiSeq.26679,0,0,0,0,0
P_vulgaris_MiSeq.266799,584,584,0,1266738,584
P_vulgaris_MiSeq.268226,0,0,0,0,0
P_vulgaris_MiSeq.268597,0,0,0,0,0
P_vulgaris_MiSeq.268940,0,0,0,0,0
P_vulgaris_MiSeq.269271,0,0,0,0,0
P_vulgaris_MiSeq.271777,0,0,0,0,0
P_vulgaris_MiSeq.271846,0,0,0,0,0
P_vulgaris_MiSeq.277582,0,0,0,0,0
P_vulgaris_MiSeq.279171,0,0,0,0,0
P_vulgaris_MiSeq.281678,0,0,0,0,0
P_vulgaris_MiSeq.283502,0,0,0,0,0
P_vulgaris_MiSeq.284014,334543,243265,0,0,0
P_vulgaris_MiSeq.286674,0,0,0,0,0
P_vulgaris_MiSeq.288466,584,584,0,1266738,0
P_vulgaris_MiSeq.289240,0,0,0,0,0
P_vulgaris_MiSeq.289307,0,0,0,0,0
P_vulgaris_MiSeq.291178,584,584,0,0,0
P_vulgaris_MiSeq.291271,0,0,0,0,0
P_vulgaris_MiSeq.293090,0,0,0,0,0
P_vulgaris_MiSeq.293397,0,0,0,0,0
P_vulgaris_MiSeq.293617,0,0,0,0,0
P_vulgaris_MiSeq.294617,0,0,0,0,0
P_vulgaris_MiSeq.296551,584,1266738,0,1266738,0
P_vulgaris_MiSeq.297883,0,0,0,0,0
P_vulgaris_MiSeq.29808,0,0,0,0,0
P_vulgaris_MiSeq.298154,0,0,0,0,0
P_vulgaris_MiSeq.298859,0,0,0,0,0
P_vulgaris_MiSeq.299617,0,0,0,0,0
P_vulgaris_MiSeq.301010,584,584,210425,0,0
P_vulgaris_MiSeq.301025,0,543,0,585,0
P_vulgaris_MiSeq.301440,0,0,0,0,0
P_vulgaris_MiSeq.302986,584,584,0,1266738,0
P_vulgaris_MiSeq.305875,0,0,0,0,0
P_vulgaris_MiSeq.30642,584,584,210425,0,0
P_vulgaris_MiSeq.307005,584,584,0,1266738,0
P_vulgaris_MiSeq.308191,0,0,0,0,0
P_vulgaris_MiSeq.308499,0,0,0,0,0
P_vulgaris_MiSeq.309267,0,0,0,0,0
P_vulgaris_MiSeq.310059,0,0,0,0,0
P_vulgaris_MiSeq.311302,584,584,0,1266738,0
P_vulgaris_MiSeq.311490,29494,903510,0,0,0
P_vulgaris_MiSeq.311779,0,0,0,0,0
P_vulgaris_MiSeq.311835,0,0,0,0,0
P_vulgaris_MiSeq.312012,0,0,0,0,0
P_vulgaris_MiSeq.312424,0,0,0,0,0
P_vulgaris_MiSeq.313118,564,585054,0,150120,0
P_vulgaris_MiSeq.314011,0,0,0,0,0
P_vulgaris_MiSeq.314867,584,584,0,529507,0
P_vulgaris_MiSeq.316782,0,0,0,0,0
P_vulgaris_MiSeq.317346,588,1157951,0,0,0
P_vulgaris_MiSeq.317523,0,0,0,0,0
P_vulgaris_MiSeq.317934,0,0,0,0,0
P_vulgaris_MiSeq.31800,0,0,0,0,0
P_vulgaris_MiSeq.319149,0,0,0,0,0
P_vulgaris_MiSeq.319220,0,0,0,585,0
P_vulgaris_MiSeq.319786,0,0,0,0,0
P_vulgaris_MiSeq.31984,0,0,0,0,0
P_vulgaris_MiSeq.320077,0,0,0,0,0
P_vulgaris_MiSeq.320215,584,584,210425,1266738,0
P_vulgaris_MiSeq.32105,0,0,0,0,0
P_vulgaris_MiSeq.321364,0,0,0,0,0
P_vulgaris_MiSeq.322908,0,0,0,0,0
P_vulgaris_MiSeq.323070,0,0,0,0,0
P_vulgaris_MiSeq.323765,0,0,0,0,0
P_vulgaris_MiSeq.323792,0,0,0,0,0
P_vulgaris_MiSeq.323972,0,0,0,0,0
P_vulgaris_MiSeq.324182,0,0,0,0,0
P_vulgaris_MiSeq.325987,0,0,0,0,0
P_vulgaris_MiSeq.326263,0,0,0,0,0
P_vulgaris_MiSeq.326534,0,0,0,0,0
P_vulgaris_MiSeq.326752,0,0,0,0,0
P_vulgaris_MiSeq.326765,0,0,0,0,0
P_vulgaris_MiSeq.327422,0,0,0,0,0
P_vulgaris_MiSeq.327679,0,0,0,0,0
P_vulgaris_MiSeq.328055,0,0,0,0,0
P_vulgaris_MiSeq.329537,0,0,0,0,0
P_vulgaris_MiSeq.332452,0,0,0,0,0
P_vulgaris_MiSeq.333501,0,0,0,0,0
P_vulgaris_MiSeq.336599,716,696748,0,0,0
P_vulgaris_MiSeq.337218,0,0,0,0,0
P_vulgaris_MiSeq.337354,84590,1008459,0,0,0
P_vulgaris_MiSeq.337531,0,0,0,0,0
P_vulgaris_MiSeq.337621,0,0,0,0,0
P_vulgaris_MiSeq.337938,0,0,0,0,0
P_vulgaris_MiSeq.339307,0,0,0,0,0
P_vulgaris_MiSeq.341350,584,584,0,0,0
P_vulgaris_MiSeq.345474,0,0,0,0,0
P_vulgaris_MiSeq.345520,0,0,0,0,0
P_vulgaris_MiSeq.345769,0,0,0,0,0
P_vulgaris_MiSeq.347270,0,0,0,0,0
P_vulgaris_MiSeq.348421,0,0,0,0,0
P_vulgaris_MiSeq.350960,0,0,0,0,0
P_vulgaris_MiSeq.351345,0,0,158850,0,0
P_vulgaris_MiSeq.352464,0,0,0,0,0
P_vulgaris_MiSeq.354098,0,584,0,1266738,0
P_vulgaris_MiSeq.3586,0,0,0,0,0
P_vulgaris_MiSeq.358799,0,0,102862,0,0
P_vulgaris_MiSeq.359815,0,0,0,0,0
P_vulgaris_MiSeq.360296,0,0,0,0,0
P_vulgaris_MiSeq.360605,0,0,0,0,0
P_vulgaris_MiSeq.360833,0,0,0,0,0
P_vulgaris_MiSeq.361824,0,0,0,1266738,0
P_vulgaris_MiSeq.361828,0,0,0,0,0
P_vulgaris_MiSeq.363195,74109,1171377,0,0,0
P_vulgaris_MiSeq.364348,0,0,0,0,0
P_vulgaris_MiSeq.364825,0,0,0,0,0
P_vulgaris_MiSeq.365160,0,543,0,1266738,0
P_vulgaris_MiSeq.367744,0,0,0,0,0
P_vulgaris_MiSeq.369012,584,584,0,1266738,0
P_vulgaris_MiSeq.370452,0,0,0,0,0
P_vulgaris_MiSeq.370655,584,1266738,0,0,0
P_vulgaris_MiSeq.371147,0,0,0,0,0
P_vulgaris_MiSeq.372361,0,0,0,0,0
P_vulgaris_MiSeq.372968,0,0,0,0,0
P_vulgaris_MiSeq.37470,0,0,0,0,0
P_vulgaris_MiSeq.376009,0,0,0,0,0
P_vulgaris_MiSeq.377675,550,1211025,0,562,0
P_vulgaris_MiSeq.37973,0,0,0,0,0
P_vulgaris_MiSeq.380040,0,0,0,0,0
P_vulgaris_MiSeq.38121,0,0,0,0,0
P_vulgaris_MiSeq.38246,0,0,0,0,0
P_vulgaris_MiSeq.384558,0,0,0,0,0
P_vulgaris_MiSeq.386937,0,0,0,0,0
P_vulgaris_MiSeq.387,584,1266738,0,1266738,0
P_vulgaris_MiSeq.387841,0,0,0,0,0
P_vulgaris_MiSeq.389672,0,0,0,0,0
P_vulgaris_MiSeq.389983,0,0,0,0,0
P_vulgaris_MiSeq.390505,0,0,0,0,0
P_vulgaris_MiSeq.391049,0,0,0,0,0
P_vulgaris_MiSeq.391419,632,386656,0,1266738,0
P_vulgaris_MiSeq.392268,0,0,0,0,0
P_vulgaris_MiSeq.392471,0,0,0,0,0
P_vulgaris_MiSeq.39415,0,0,0,0,0
P_vulgaris_MiSeq.394197,0,0,0,0,0
P_vulgaris_MiSeq.396075,0,0,0,0,0
P_vulgaris_MiSeq.396223,0,0,0,0,0
P_vulgaris_MiSeq.396418,0,0,0,0,0
P_vulgaris_MiSeq.396420,0,0,0,0,0
P_vulgaris_MiSeq.397102,0,0,0,0,0
P_vulgaris_MiSeq.398070,0,0,210425,0,0
P_vulgaris_MiSeq.398787,0,0,0,0,0
P_vulgaris_MiSeq.399718,0,0,0,0,0
P_vulgaris_MiSeq.399914,0,0,0,0,0
P_vulgaris_MiSeq.39999,0,0,0,0,0
P_vulgaris_MiSeq.400006,0,0,0,0,0
P_vulgaris_MiSeq.400441,584,584,0,529507,0
P_vulgaris_MiSeq.400732,0,0,0,0,0
P_vulgaris_MiSeq.400807,0,0,0,0,0
P_vulgaris_MiSeq.403830,0,0,0,0,0
P_vulgaris_MiSeq.404820,0,0,0,0,0
P_vulgaris_MiSeq.404845,584,1266738,0,1266738,0
P_vulgaris_MiSeq.405436,0,0,0,0,0
P_vulgaris_MiSeq.405804,0,0,0,0,0
P_vulgaris_MiSeq.407301,0,0,0,0,0
P_vulgaris_MiSeq.408061,0,0,0,0,0
P_vulgaris_MiSeq.409578,0,0,0,0,0
P_vulgaris_MiSeq.409733,0,0,0,0,0
P_vulgaris_MiSeq.410783,0,0,0,0,0
P_vulgaris_MiSeq.410967,0,529507,0,0,0
P_vulgaris_MiSeq.411358,0,0,0,0,0
P_vulgaris_MiSeq.411664,0,0,0,0,0
P_vulgaris_MiSeq.412543,584,584,0,0,0
P_vulgaris_MiSeq.415542,584,584,0,1266738,0
P_vulgaris_MiSeq.4167,314282,314282,0,0,0
P_vulgaris_MiSeq.417661,0,0,0,0,0
P_vulgaris_MiSeq.420115,40576,406818,0,406818,0
P_vulgaris_MiSeq.421811,0,0,0,0,0
P_vulgaris_MiSeq.423175,0,0,0,0,0
P_vulgaris_MiSeq.424075,0,0,0,1429044,0
P_vulgaris_MiSeq.42463,0,0,0,0,0
P_vulgaris_MiSeq.424785,0,0,0,0,0
P_vulgaris_MiSeq.426482,0,0,0,0,0
P_vulgaris_MiSeq.42650,0,0,0,0,0
P_vulgaris_MiSeq.426923,0,0,0,0,0
P_vulgaris_MiSeq.427660,0,0,0,0,0
P_vulgaris_MiSeq.432172,0,0,0,0,0
P_vulgaris_MiSeq.432330,584,584,0,1266738,0
P_vulgaris_MiSeq.432428,0,0,0,0,0
P_vulgaris_MiSeq.432440,0,0,0,0,0
P_vulgaris_MiSeq.43263,0,0,0,0,0
P_vulgaris_MiSeq.432763,0,0,0,0,0
P_vulgaris_MiSeq.433909,0,0,0,0,0
P_vulgaris_MiSeq.43639,0,0,584,0,0
P_vulgaris_MiSeq.437159,584,584,0,1266738,0
P_vulgaris_MiSeq.437636,0,0,0,0,0
P_vulgaris_MiSeq.438792,0,0,0,0,0
P_vulgaris_MiSeq.439170,0,0,0,0,0
P_vulgaris_MiSeq.440357,0,0,0,0,0
P_vulgaris_MiSeq.441041,0,0,0,0,0
P_vulgaris_MiSeq.441156,0,0,0,0,0
P_vulgaris_MiSeq.442221,0,0,0,0,0
P_vulgaris_MiSeq.443987,0,0,0,0,0
P_vulgaris_MiSeq.444249,0,0,0,0,0
P_vulgaris_MiSeq.444529,0,0,0,0,0
P_vulgaris_MiSeq.446469,0,0,0,0,0
P_vulgaris_MiSeq.448095,0,0,0,0,0
P_vulgaris_MiSeq.449318,584,570,0,160799,0
P_vulgaris_MiSeq.451160,0,0,0,0,0
P_vulgaris_MiSeq.451371,0,0,0,0,0
P_vulgaris_MiSeq.452376,0,0,0,0,0
P_vulgaris_MiSeq.452432,0,0,0,0,0
P_vulgaris_MiSeq.453564,0,0,0,0,0
P_vulgaris_MiSeq.455684,0,0,0,0,0
P_vulgaris_MiSeq.455707,0,0,738,0,0
P_vulgaris_MiSeq.45614,0,0,0,0,0
P_vulgaris_MiSeq.456821,0,0,0,0,0
P_vulgaris_MiSeq.459000,0,0,0,0,0
P_vulgaris_MiSeq.459163,0,0,0,0,0
P_vulgaris_MiSeq.460098,0,0,0,0,0
P_vulgaris_MiSeq.462278,0,0,0,0,0
P_vulgaris_MiSeq.462368,0,0,0,0,0
P_vulgaris_MiSeq.464214,0,0,0,0,0
P_vulgaris_MiSeq.464368,0,0,0,0,0
P_vulgaris_MiSeq.465043,0,0,0,0,0
P_vulgaris_MiSeq.466097,0,0,0,0,0
P_vulgaris_MiSeq.466352,0,0,0,0,0
P_vulgaris_MiSeq.467096,0,0,0,0,0
P_vulgaris_MiSeq.468403,0,0,0,0,0
P_vulgaris_MiSeq.469697,0,0,0,0,0
P_vulgaris_MiSeq.47017,0,1005058,0,0,0
P_vulgaris_MiSeq.47111,0,0,0,0,0
P_vulgaris_MiSeq.472169,584,584,0,1266738,0
P_vulgaris_MiSeq.472401,0,0,0,0,0
P_vulgaris_MiSeq.474498,0,0,0,0,0
P_vulgaris_MiSeq.474785,0,0,0,0,0
P_vulgaris_MiSeq.476386,0,0,0,0,0
P_vulgaris_MiSeq.476669,0,0,0,0,0
P_vulgaris_MiSeq.476707,0,0,0,0,0
P_vulgaris_MiSeq.476948,0,0,0,0,0
P_vulgaris_MiSeq.477022,0,0,0,0,0
P_vulgaris_MiSeq.477326,0,0,0,0,0
P_vulgaris_MiSeq.479193,0,0,0,0,0
P_vulgaris_MiSeq.480190,0,0,0,0,0
P_vulgaris_MiSeq.482243,0,0,0,0,0
P_vulgaris_MiSeq.482319,0,0,0,0,0
P_vulgaris_MiSeq.482412,0,0,0,0,0
P_vulgaris_MiSeq.483838,584,584,0,1266738,0
P_vulgaris_MiSeq.483841,0,0,0,0,0
P_vulgaris_MiSeq.486121,0,0,0,0,0
P_vulgaris_MiSeq.486231,0,0,0,0,0
P_vulgaris_MiSeq.486416,0,0,0,0,0
P_vulgaris_MiSeq.487640,0,0,0,0,0
P_vulgaris_MiSeq.488980,0,0,0,0,0
P_vulgaris_MiSeq.489552,0,0,0,0,0
P_vulgaris_MiSeq.490422,584,584,0,1266738,0
P_vulgaris_MiSeq.490475,0,0,0,0,0
P_vulgaris_MiSeq.492614,0,0,0,529507,0
P_vulgaris_MiSeq.493446,0,0,0,0,0
P_vulgaris_MiSeq.493470,0,0,0,0,0
P_vulgaris_MiSeq.493577,0,0,0,0,0
P_vulgaris_MiSeq.49514,0,0,0,0,0
P_vulgaris_MiSeq.495498,0,0,0,0,0
